price,seller_rating,seller_reviews,product_images,description_length,shipping_time_days,spelling_errors,domain_age_days,contact_info_complete,return_policy_clear,payment_methods_count,views,purchases,wishlist_adds,certification_badges,warranty_months,bulk_orders,unusual_payment_patterns,ip_location_mismatch,is_counterfeit,seller_country,shipping_origin,brand_suspicious,category_Cosmetics,category_Electronics,category_Fashion,category_Luxury Goods,category_Pharmaceuticals
93.12,3.4,0,6,655.0,4.0,0,2531,1,0,2,1068,29,22,2.0,18.0,0,0,0,0,5,9,0,0,0,0,0,1
99.29,3.4,4830,1,289.0,13.0,0,1565,1,1,3,4488,572,228,2.0,17.0,1,0,0,0,9,2,0,0,0,0,0,0
324.82,4.7,4936,5,337.0,2.0,2,2512,1,0,6,2594,68,190,3.0,23.0,1,0,1,0,1,2,1,1,0,0,0,0
94.47,4.0,2933,2,173.0,1.0,0,1500,1,0,5,3292,482,113,1.0,10.0,0,0,0,0,7,8,0,0,1,0,0,0
98.73,4.5,6012,5,541.0,6.0,0,2255,1,1,4,1578,170,42,1.0,20.0,0,0,0,0,3,0,0,0,1,0,0,0
119.91,4.3,6272,4,451.0,3.0,1,1477,0,1,3,2275,26,81,1.0,20.0,1,0,0,0,5,7,0,0,0,0,1,0
154.41,4.7,0,6,799.0,7.0,1,2173,0,0,4,3758,376,33,5.0,14.0,1,0,0,0,7,8,0,0,0,1,0,0
159.44,3.5,0,1,379.0,19.0,1,578,1,0,1,2549,92,64,2.0,3.0,0,0,1,1,9,4,0,0,0,0,0,0
77.45,3.5,0,1,82.0,21.0,3,5,1,1,1,664,36,46,0.0,5.0,0,1,1,1,8,4,1,0,0,0,0,0
47.54,3.3,1745,1,639.0,8.0,2,2066,1,1,2,2304,321,60,1.0,8.0,1,1,0,0,3,3,0,0,0,0,0,1
179.85,4.3,2093,6,401.0,18.0,0,2599,1,0,3,2613,295,104,0.0,15.0,1,0,0,1,6,8,1,1,0,0,0,0
165.4,4.0,0,1,678.0,6.0,0,5,1,0,2,2578,27,140,2.0,0.0,1,0,0,0,4,3,0,0,0,0,1,0
66.78,2.7,0,3,20.0,18.0,0,2475,0,1,3,1621,81,81,2.0,20.0,0,0,0,0,6,0,0,0,0,0,1,0
97.74,4.6,2068,5,385.0,29.0,0,2532,1,1,3,3061,343,17,0.0,8.0,0,0,1,1,6,6,0,1,0,0,0,0
246.44,3.5,0,5,330.0,14.0,2,5,0,1,1,599,63,32,0.0,5.0,0,0,0,0,9,4,0,0,0,0,0,0
215.66,4.1,0,3,248.0,19.0,0,5,0,1,2,907,70,69,0.0,11.988333333333333,0,0,0,0,2,7,0,0,0,0,0,1
135.94,2.8,3520,2,560.0,8.0,1,742,1,1,2,3480,126,268,1.0,11.988333333333333,0,0,0,0,6,1,0,0,0,1,0,0
188.8,4.0,1368,1,419.0,21.0,0,2753,1,0,1,1367,194,48,1.0,14.0,1,0,1,1,1,3,0,1,0,0,0,0
63.01,3.0,0,1,111.0,16.0,2,5,1,0,2,1352,153,102,4.0,21.0,0,0,0,1,3,1,0,1,0,0,0,0
200.79,3.7,2823,4,381.0,7.0,1,1842,1,1,1,2478,208,29,0.0,20.0,1,0,0,0,1,9,0,0,1,0,0,0
258.57,4.3,0,1,185.0,1.0,2,140,1,1,1,4294,264,25,0.0,17.0,0,0,0,0,7,7,0,0,1,0,0,0
106.39,3.9,3488,2,400.0,25.0,0,443,0,1,2,3586,282,41,0.0,5.0,1,1,1,1,9,7,0,0,0,0,0,0
334.18,4.4,4225,9,432.0,1.0,0,1318,1,0,2,831,71,7,4.0,31.0,0,0,0,0,9,1,0,0,1,0,0,0
195.89,5.0,3494,5,732.0,22.0,0,1745,1,1,5,3780,531,240,3.0,13.0,0,0,0,0,8,4,0,0,0,0,0,0
191.68,3.978268041237113,1726,3,265.0,12.0,2,2088,1,1,2,2660,183,153,0.0,6.0,1,0,0,1,1,5,1,0,0,0,0,0
107.61,4.4,1295,4,620.0,4.0,1,2679,1,0,5,1708,52,80,0.0,10.0,0,0,0,0,4,2,0,0,0,0,1,0
36.94,3.2,0,2,20.0,22.0,0,1144,1,1,1,1019,69,8,2.0,1.0,1,0,0,1,5,2,1,0,0,1,0,0
135.21,4.5,2380,5,392.0,1.0,1,1285,0,1,3,1500,73,35,0.0,16.0,0,0,0,1,6,2,0,0,1,0,0,0
111.64,3.9,2077,6,592.0,17.0,0,885,1,1,3,249,19,7,2.0,23.0,0,0,0,0,3,2,0,0,0,1,0,0
126.34,3.6,4809,3,218.0,21.0,0,88,1,1,2,1263,160,30,0.0,14.0,1,0,0,1,0,7,0,0,1,0,0,0
207.72,4.8,0,5,654.0,15.230456852791878,0,3268,1,0,2,276,33,21,1.0,19.0,0,0,0,1,6,1,0,0,0,1,0,0
14.47,2.9,0,1,277.0,11.0,0,1518,1,1,1,664,32,7,2.0,6.0,1,0,0,1,5,3,1,0,1,0,0,0
214.17,4.0,4520,7,381.0,8.0,0,268,1,1,5,3163,416,204,0.0,23.0,0,0,0,0,4,0,0,0,0,0,0,0
73.18,2.8,0,4,472.0,14.0,0,1261,1,1,2,1398,112,68,2.0,6.0,0,0,0,1,9,7,0,0,0,0,0,1
76.86,3.7,1897,5,502.0,5.0,1,2632,0,1,2,1769,225,75,3.0,12.0,0,0,0,0,5,1,0,0,0,1,0,0
97.81,5.0,1424,4,664.0,5.0,0,3360,1,1,5,3868,81,150,5.0,0.0,1,0,0,1,2,2,1,0,0,1,0,0
145.66,3.9,3718,1,529.0,11.0,0,2791,1,1,2,2863,62,99,2.0,24.0,0,1,1,0,9,0,0,1,0,0,0,0
91.86,4.5,0,2,96.0,23.0,1,431,0,1,2,675,39,31,0.0,1.0,1,0,0,1,1,0,0,0,0,1,0,0
200.93,4.4,1196,6,361.0,15.230456852791878,1,1124,1,0,1,2782,124,44,2.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0
252.1,4.4,4513,2,535.0,4.0,0,3378,1,0,3,4523,375,222,4.0,30.0,0,0,0,1,7,8,0,1,0,0,0,0
61.73,3.6,0,3,564.0,16.0,1,903,0,1,4,121,11,2,3.0,10.0,0,0,0,1,3,4,1,0,0,1,0,0
158.02,4.1,2406,6,320.0,25.0,0,1118,1,1,2,584,6,19,4.0,11.988333333333333,0,0,1,0,6,5,0,0,1,0,0,0
84.7,3.0,0,1,63.0,27.0,3,1567,0,0,1,1675,45,42,0.0,0.0,0,0,0,1,8,1,1,0,0,0,1,0
129.81,4.7,3439,4,414.0,2.0,0,3054,1,1,3,4247,363,104,2.0,14.0,0,0,0,0,3,4,0,0,1,0,0,0
72.37,4.1,788,1,636.0,3.0,1,608,1,1,3,2603,148,75,0.0,29.0,0,0,0,0,2,1,0,0,0,0,1,0
132.49,4.1,4234,4,539.0,24.0,0,2617,0,0,4,4178,528,313,1.6757142857142857,22.0,0,0,0,0,5,6,0,1,0,0,0,0
287.31,4.5,3991,7,731.0,1.0,1,3071,0,1,3,614,38,29,3.0,10.0,0,0,0,0,1,9,0,0,0,0,0,0
164.11,4.1,1052,4,284.0,25.0,0,1579,0,1,1,3326,194,239,3.0,0.0,0,0,0,0,6,8,0,0,1,0,0,0
5.0,3.978268041237113,3336,7,556.0,16.0,0,675,1,0,1,2849,122,101,2.0,8.0,1,0,0,0,3,2,0,0,0,0,0,0
99.04,3.6,0,2,720.0,21.0,0,2220,1,1,3,4214,117,196,4.0,9.0,1,0,0,1,5,8,0,0,1,0,0,0
200.94,4.1,0,5,537.0,5.0,0,43,1,1,2,4995,201,193,1.0,9.0,1,0,0,1,1,1,0,1,0,0,0,0
186.83,4.6,3661,3,282.0,12.0,0,2175,1,1,1,4538,122,132,3.0,14.0,0,0,0,0,5,9,0,0,0,1,0,0
149.8,4.3,1039,1,273.0,1.0,0,300,1,1,1,4852,355,279,3.0,13.0,0,0,0,1,2,8,1,0,0,1,0,0
178.86,4.7,0,4,916.0,15.0,1,1006,0,1,4,4221,156,309,1.0,0.0,0,0,0,0,9,6,1,0,0,0,0,1
254.15,4.3,0,6,549.0,11.0,2,1923,0,1,3,4531,558,117,4.0,10.0,0,0,0,0,6,4,0,0,0,1,0,0
187.68,4.8,1512,5,221.0,19.0,1,2541,0,1,4,2924,309,203,1.0,14.0,0,0,0,1,7,0,1,0,0,1,0,0
73.22,4.5,1561,3,493.0,4.0,0,1211,1,1,5,2900,35,44,2.0,8.0,0,0,1,0,9,1,0,0,0,0,1,0
66.1,4.0,864,3,195.0,31.0,1,5,1,1,1,199,7,12,1.0,5.0,0,0,1,1,3,7,0,0,0,1,0,0
5.0,3.2,0,6,190.0,16.0,1,5,0,1,5,2957,63,25,0.0,5.0,0,0,1,0,9,5,0,0,0,1,0,0
165.36,3.3,0,5,867.0,1.0,0,1757,1,1,1,391,35,15,3.0,28.0,0,0,0,0,0,6,0,0,0,0,0,1
17.87,3.2,0,1,98.0,27.0,4,323,0,1,3,838,97,5,0.0,0.0,0,0,0,1,6,7,0,0,0,1,0,0
66.29,4.2,3445,3,108.0,40.0,0,2671,1,0,2,4776,380,217,0.0,20.0,0,0,0,1,7,9,0,0,0,1,0,0
262.92,3.2,0,5,472.0,15.230456852791878,0,1228,1,0,5,252,20,16,1.0,0.0,0,0,0,0,9,2,0,1,0,0,0,0
5.0,2.1,0,2,104.0,35.0,0,512,1,0,1,1923,197,94,1.0,11.988333333333333,1,0,0,1,3,0,1,0,1,0,0,0
187.46,3.9,1923,6,519.0,7.0,0,3215,1,0,5,299,39,10,1.0,21.0,0,0,0,0,0,1,0,0,0,0,0,1
117.75,4.0,705,3,20.0,16.0,1,251,1,0,2,2389,93,65,0.0,6.0,0,0,0,0,5,7,0,0,1,0,0,0
314.37,4.1,202,5,468.0,1.0,0,1593,1,1,5,1193,17,64,2.0,12.0,1,0,0,1,3,4,0,0,0,0,0,1
5.0,4.6,1578,2,436.0,10.0,2,235,0,1,5,4729,300,117,4.0,11.988333333333333,0,0,0,0,7,7,0,0,0,0,0,0
141.05,4.4,5115,5,811.0,23.0,0,3003,1,1,4,1552,132,10,3.0,33.0,0,0,0,0,7,2,0,1,0,0,0,0
88.11,3.7,1419,1,535.0,1.0,2,5,1,1,2,2569,236,118,0.0,2.0,1,0,1,1,8,2,1,0,0,0,1,0
107.95,3.9,1620,3,505.0,23.0,1,1590,1,1,2,3437,269,165,2.0,3.0,0,0,0,0,9,4,0,0,0,1,0,0
195.66,3.6,2890,6,174.0,23.0,0,1459,0,0,2,1433,76,72,1.0,12.0,0,0,0,0,6,7,0,0,1,0,0,0
266.31,2.9,0,9,880.0,6.0,0,2108,1,1,1,4989,713,120,2.0,12.0,0,1,1,0,1,0,0,0,0,0,0,1
164.11,4.8,5322,4,537.0,16.0,0,2788,1,1,1,2953,155,158,2.0,10.0,1,0,0,0,5,5,0,0,0,1,0,0
45.29,3.1,0,3,97.0,13.0,1,516,1,1,4,2212,237,141,1.0,3.0,1,0,0,1,9,4,1,0,0,0,0,1
199.07,4.1,702,1,503.0,27.0,1,1269,1,1,1,1715,198,16,1.0,7.0,0,0,1,0,6,4,0,0,1,0,0,0
71.32,3.8,0,2,281.0,42.0,1,1636,0,1,1,1254,181,84,0.0,5.0,1,0,0,1,2,5,0,0,0,0,1,0
70.54,3.6,0,3,432.0,17.0,0,3607,0,0,2,1084,63,13,2.0,0.0,1,1,0,1,6,9,1,0,1,0,0,0
126.57,3.978268041237113,1355,3,78.0,26.0,3,5,1,1,2,2516,71,185,1.0,11.0,0,0,0,1,0,0,0,1,0,0,0,0
72.93,4.3,4015,4,203.0,13.0,0,1631,0,1,5,174,13,4,1.0,11.988333333333333,1,0,0,0,3,8,0,0,1,0,0,0
147.31,4.9,5183,4,599.0,1.0,0,2604,1,1,3,1945,71,90,3.0,14.0,0,0,0,0,2,9,0,0,0,1,0,0
120.59,4.1,563,5,475.0,1.0,3,2599,0,0,2,677,12,42,1.0,0.0,0,1,0,0,6,3,0,0,0,1,0,0
274.68,5.0,3492,7,798.0,5.0,0,2402,1,1,5,3011,386,34,4.0,13.0,0,0,0,0,9,2,0,0,1,0,0,0
188.35,3.2,1900,5,494.0,19.0,0,2727,1,1,3,3523,448,164,3.0,17.0,1,0,0,0,6,5,0,0,0,1,0,0
170.7,4.3,3032,3,435.0,1.0,1,1983,0,0,3,4320,465,311,1.6757142857142857,7.0,0,0,0,0,3,5,0,0,0,0,0,1
261.7,3.9,1695,6,252.0,1.0,0,2397,1,1,2,3104,109,94,0.0,17.0,0,0,0,0,1,3,0,0,1,0,0,0
157.24,4.2,3300,2,592.0,9.0,3,2440,1,1,3,1957,204,120,0.0,5.0,1,0,0,1,3,4,0,0,1,0,0,0
143.68,4.3,0,5,438.0,22.0,1,1196,1,1,2,3773,101,214,1.0,9.0,0,0,1,1,6,9,0,0,0,0,0,0
244.05,3.6,569,1,402.0,43.0,2,1403,1,1,2,2347,29,103,2.0,3.0,0,0,0,0,6,2,0,0,0,0,0,0
54.81,4.7,3361,5,500.0,13.0,0,1864,1,1,3,3812,291,33,0.0,12.0,0,0,0,0,6,4,0,0,0,1,0,0
181.14,3.4,3237,6,638.0,3.0,0,2629,0,0,2,1293,21,52,3.0,22.0,0,0,0,0,4,8,0,1,0,0,0,0
223.22,4.1,3610,3,541.0,7.0,1,591,1,1,2,1964,237,24,1.0,11.0,0,0,0,0,2,2,0,0,0,0,0,0
126.43,4.4,3729,4,451.0,9.0,0,1393,0,0,2,3678,254,236,0.0,21.0,1,0,0,0,1,8,0,0,1,0,0,0
81.7,4.2,0,3,614.0,12.0,4,2341,1,0,3,4882,719,85,0.0,20.0,0,1,0,0,0,5,0,0,0,0,0,0
94.46,3.978268041237113,664,1,20.0,28.0,2,1485,0,1,4,3597,190,163,3.0,18.0,0,0,1,0,9,7,0,0,0,0,0,0
230.24,4.3,2289,6,495.0,8.0,0,2694,0,0,3,3538,131,133,4.0,18.0,1,0,0,1,8,5,0,0,1,0,0,0
152.09,3.9,0,9,237.0,35.0,2,5,1,1,1,2345,82,49,0.0,7.0,0,1,0,1,8,7,1,0,1,0,0,0
122.07,4.0,829,3,20.0,15.0,1,1426,1,1,2,2395,63,61,0.0,22.0,0,0,1,0,4,4,0,0,1,0,0,0
17.29,3.6,0,5,122.0,14.0,1,1687,1,0,3,78,3,2,1.6757142857142857,12.0,1,0,1,0,6,2,1,0,0,1,0,0
221.73,4.6,5151,5,512.0,22.0,1,2887,1,0,2,1689,85,81,0.0,15.0,0,0,0,1,8,4,1,0,1,0,0,0
114.39,3.6,2237,2,237.0,28.0,0,1598,1,0,1,1940,162,104,0.0,22.0,1,0,0,0,7,1,0,0,0,1,0,0
120.51,4.2,1012,3,20.0,19.0,1,1434,1,1,1,1911,78,37,0.0,8.0,0,0,0,0,2,0,0,0,0,0,1,0
208.27,4.5,1881,4,744.0,7.0,3,1643,1,1,2,4143,284,201,0.0,17.0,0,0,0,1,6,3,0,0,0,0,0,1
188.95,4.7,4049,5,740.0,20.0,0,2138,1,1,4,659,53,23,3.0,20.0,1,1,0,0,6,5,0,0,0,0,0,0
107.7,3.2,0,3,100.0,1.0,0,2530,1,0,1,3618,442,92,1.0,0.0,0,0,0,0,2,9,0,0,0,0,0,0
103.06,4.2,0,3,627.0,19.0,1,2994,1,0,3,4953,113,280,0.0,7.0,1,1,0,1,0,6,0,0,0,0,1,0
169.45,3.9,0,1,240.0,25.0,1,1430,1,0,5,1941,46,73,0.0,18.0,1,0,0,0,1,0,0,0,1,0,0,0
143.51,3.978268041237113,1736,3,434.0,20.0,1,2142,0,1,3,2892,261,89,1.0,7.0,1,0,0,0,2,6,0,0,0,0,0,1
37.02,4.4,0,2,465.0,2.0,2,1306,1,0,2,1135,59,61,1.0,22.0,1,0,0,0,7,6,0,0,1,0,0,0
246.2,4.8,190,3,349.0,25.0,0,1232,1,0,3,4742,62,282,3.0,6.0,0,0,0,0,0,8,0,0,0,1,0,0
122.6,4.3,0,4,282.0,22.0,1,1752,1,1,5,2676,254,161,4.0,9.0,0,0,0,0,3,6,0,1,0,0,0,0
215.95,4.8,3429,4,552.0,6.0,1,2862,1,1,2,1075,32,54,1.0,2.0,0,0,0,0,2,6,0,0,0,0,1,0
203.43,4.8,3450,3,68.0,24.0,0,1608,1,1,3,4295,207,92,2.0,26.0,0,0,0,0,0,7,1,0,0,0,1,0
306.21,4.9,3182,8,855.0,1.0,0,3236,1,1,6,3121,302,236,4.0,11.0,0,0,0,0,1,3,0,0,0,0,0,1
110.33,3.7,3863,2,262.0,4.0,0,1999,1,1,3,1904,111,134,5.0,6.0,0,0,0,1,4,1,1,1,0,0,0,0
95.71,4.5,3484,1,309.0,16.0,0,2349,1,1,2,3485,36,168,0.0,19.0,1,1,0,0,0,3,0,0,0,0,1,0
184.94,3.6,4196,4,653.0,21.0,0,2698,1,1,3,3465,323,147,3.0,17.0,1,0,0,0,7,1,0,0,0,0,0,0
223.85,5.0,648,5,793.0,30.0,0,2911,1,1,1,2561,315,183,1.0,6.0,0,0,0,1,9,9,0,0,0,0,0,1
158.31,3.6,1582,5,270.0,16.0,1,2704,1,0,3,3819,102,177,3.0,10.0,0,0,0,0,9,3,0,0,0,0,1,0
168.24,3.6,2014,3,267.0,30.0,0,2600,0,0,2,2386,180,107,2.0,0.0,0,0,0,1,3,8,0,0,1,0,0,0
222.97,4.2,2526,5,20.0,26.0,0,5,0,0,5,3046,326,184,3.0,10.0,0,1,0,1,1,1,1,0,0,0,0,1
54.41,4.2,755,1,20.0,27.0,2,1485,0,0,1,4754,690,311,0.0,21.0,0,0,0,1,4,8,1,0,0,0,0,1
200.23,4.9,2224,5,220.0,18.0,1,3333,1,0,1,3928,366,76,1.0,21.0,0,0,1,0,5,1,0,0,0,0,1,0
213.94,4.1,4128,4,773.0,16.0,0,3558,1,0,3,4607,314,253,3.0,13.0,0,1,0,0,9,4,0,0,0,0,1,0
276.03,4.5,2450,2,203.0,15.230456852791878,0,1106,1,1,2,51,6,1,2.0,9.0,0,1,0,0,7,7,0,1,0,0,0,0
188.88,4.6,3186,2,334.0,14.0,0,1497,1,1,2,1100,122,55,2.0,0.0,0,1,1,1,8,3,0,1,0,0,0,0
196.77,4.3,5758,6,458.0,1.0,1,3064,1,1,2,3491,76,40,1.6757142857142857,7.0,0,0,0,0,0,8,0,0,1,0,0,0
71.34,3.7,3883,6,539.0,1.0,1,3302,1,1,3,4957,706,268,3.0,30.0,0,0,0,0,7,2,0,0,0,1,0,0
107.73,3.8,0,3,597.0,23.0,0,2490,1,1,3,4671,508,361,0.0,12.0,1,0,0,1,8,1,1,0,0,0,0,1
120.59,4.0,0,1,20.0,10.0,0,1203,1,1,3,1797,245,107,0.0,7.0,1,0,0,1,3,4,1,0,0,1,0,0
213.18,4.7,6561,3,745.0,4.0,0,3323,1,1,4,3821,140,241,5.0,9.0,1,0,0,0,0,3,0,0,0,0,0,0
98.31,4.5,1778,4,633.0,1.0,0,720,1,1,5,2579,229,54,4.0,12.0,0,0,0,0,5,6,0,1,0,0,0,0
251.53,3.9,3129,4,415.0,19.0,0,636,1,1,2,2576,97,83,2.0,17.0,0,0,0,0,2,0,0,1,0,0,0,0
289.67,3.5,74,5,437.0,34.0,3,461,1,1,1,4327,207,308,2.0,0.0,1,0,0,1,2,0,1,0,0,0,1,0
250.2,3.5,4452,5,368.0,1.0,2,3315,1,1,3,162,15,7,3.0,13.0,0,0,0,1,2,1,1,1,0,0,0,0
254.32,4.9,7196,2,484.0,3.0,1,1603,1,1,2,447,23,13,4.0,15.0,0,1,0,0,4,2,0,0,0,0,0,1
273.72,3.978268041237113,2824,3,222.0,17.0,0,3447,1,1,4,4213,618,136,3.0,14.0,0,0,0,0,0,8,0,0,0,0,1,0
74.24,4.2,2934,4,168.0,6.0,1,2325,1,1,3,227,33,2,1.0,17.0,0,0,1,0,5,3,0,0,0,0,0,0
227.17,4.7,4032,4,461.0,14.0,0,2892,1,1,3,3447,191,168,1.0,5.0,1,1,0,0,8,5,0,0,1,0,0,0
216.63,3.9,3290,3,82.0,2.0,1,1232,1,1,1,4123,63,133,3.0,15.0,0,1,0,0,4,8,0,0,0,1,0,0
89.76,3.2,0,1,339.0,14.0,2,1233,1,1,2,1429,129,98,1.0,7.0,0,1,0,1,1,7,1,0,0,1,0,0
202.36,3.978268041237113,1964,5,668.0,15.230456852791878,2,4000,1,1,2,3142,106,183,0.0,12.0,0,0,0,0,0,7,1,0,0,1,0,0
330.48,4.2,2980,4,201.0,4.0,0,723,1,1,4,1868,48,40,3.0,21.0,0,0,0,0,9,7,1,0,0,0,0,0
58.68,3.7,0,6,384.0,31.0,2,877,1,0,1,2306,286,151,1.0,17.0,0,0,0,0,9,6,0,0,0,1,0,0
19.06,3.8,0,2,113.0,38.0,2,354,1,1,1,408,38,12,0.0,0.0,1,0,0,1,9,1,1,1,0,0,0,0
116.86,2.8,0,1,20.0,23.0,3,283,1,1,1,3987,199,140,0.0,10.0,0,0,1,1,0,4,0,0,0,1,0,0
113.25,4.0,1155,2,274.0,16.0,0,2523,1,1,2,3025,246,62,0.0,6.0,1,0,0,0,8,2,0,0,0,1,0,0
123.56,2.9,278,1,403.7255102040816,48.0,3,196,1,1,2,803,27,34,0.0,6.0,0,0,0,1,1,8,0,1,0,0,0,0
148.75,3.5,1016,6,539.0,25.0,2,1533,1,1,1,2610,292,126,0.0,5.0,0,0,0,0,5,0,0,1,0,0,0,0
219.01,4.8,4708,4,711.0,1.0,0,4000,0,1,3,3582,162,208,3.0,22.0,0,0,0,0,8,0,0,1,0,0,0,0
220.35,4.6,2145,4,418.0,1.0,0,2364,0,0,3,1634,76,58,0.0,5.0,1,0,0,0,7,2,0,0,1,0,0,0
250.12,3.9,2093,3,536.0,11.0,2,2697,1,1,2,1091,100,78,1.0,17.0,0,0,0,0,6,3,0,0,0,1,0,0
153.2,3.1,5342,4,557.0,1.0,0,942,0,1,5,3234,174,184,3.0,13.0,0,0,0,0,7,0,0,0,0,0,1,0
240.65,4.0,4639,5,417.0,6.0,1,1840,1,0,2,3362,303,70,0.0,24.0,1,0,0,0,6,8,0,0,0,0,0,1
18.45,3.5,2736,4,627.0,7.0,1,1889,1,1,5,1531,62,30,3.0,5.0,0,0,0,0,3,3,0,0,0,1,0,0
5.0,3.1,459,1,233.0,19.0,2,1729,1,0,1,1166,91,19,0.0,12.0,0,1,1,1,9,4,0,0,1,0,0,0
148.59,3.9,3791,3,180.0,27.0,1,5,0,0,4,1551,126,103,1.0,11.988333333333333,0,1,1,1,9,2,1,0,1,0,0,0
192.53,4.9,5264,8,353.0,17.0,0,3692,1,1,4,1616,188,62,4.0,28.0,1,1,0,0,3,6,0,0,0,0,0,0
307.64,3.7,1862,6,403.7255102040816,3.0,1,80,0,1,1,2622,372,182,3.0,17.0,1,1,0,0,2,3,0,1,0,0,0,0
73.28,3.6,1900,4,745.0,1.0,0,1679,1,1,5,1471,119,114,3.0,23.0,1,0,0,0,0,6,0,0,1,0,0,0
167.99,4.4,1290,7,578.0,15.0,0,1035,1,1,5,1226,15,21,1.0,14.0,0,0,0,0,6,0,0,0,0,0,0,0
186.49,4.6,4807,7,724.0,1.0,0,2080,1,1,6,4156,224,205,0.0,14.0,0,0,0,0,0,4,0,0,1,0,0,0
106.83,3.6,2277,4,529.0,27.0,2,1300,1,1,4,4013,418,115,3.0,11.988333333333333,0,1,0,0,1,1,0,0,1,0,0,0
245.89,3.978268041237113,0,7,203.0,7.0,0,1260,1,1,2,3079,89,172,2.0,18.0,0,0,0,0,0,3,0,0,1,0,0,0
5.0,4.2,2516,2,410.0,8.0,0,793,1,1,5,937,28,64,3.0,11.0,0,0,0,1,6,7,0,0,1,0,0,0
198.71,4.1,7675,4,311.0,13.0,0,879,0,1,4,4997,454,290,1.0,11.0,1,0,0,0,4,1,0,0,0,0,1,0
180.87,4.3,5606,7,774.0,11.0,0,2551,1,1,5,565,40,38,2.0,10.0,0,0,0,0,5,5,0,0,1,0,0,0
190.09,5.0,0,10,300.0,1.0,0,2396,1,1,4,3369,347,146,1.0,8.0,0,0,0,0,4,0,0,0,0,1,0,0
111.12,3.9,0,3,471.0,1.0,1,2177,1,0,1,770,77,24,0.0,21.0,0,0,0,0,3,4,0,1,0,0,0,0
248.33,4.0,258,5,677.0,12.0,2,1367,1,0,2,2668,30,56,0.0,7.0,0,0,1,1,2,3,0,0,0,1,0,0
108.18,4.1,3132,2,486.0,1.0,0,2735,1,1,3,3030,85,165,2.0,16.0,0,0,1,0,9,4,0,0,0,0,0,0
129.21,4.1,1749,5,304.0,10.0,1,5,1,0,1,3015,271,65,0.0,0.0,0,1,0,1,5,5,1,0,0,0,0,0
150.07,3.2,0,6,20.0,28.0,2,321,0,1,2,3890,182,127,0.0,8.0,0,0,0,1,8,8,0,0,0,0,0,1
82.41,3.3,0,1,527.0,19.0,2,2401,0,1,3,2246,135,99,1.0,4.0,1,1,0,1,3,1,0,0,0,1,0,0
76.65,4.4,236,4,480.0,15.0,2,1302,1,1,2,1211,63,70,0.0,20.0,1,0,0,1,2,8,1,0,0,0,0,1
221.02,4.2,396,2,20.0,18.0,0,2347,1,1,3,4195,210,167,2.0,11.988333333333333,0,1,0,0,4,5,0,1,0,0,0,0
232.78,5.0,5000,7,795.0,10.0,1,538,1,1,6,1423,168,108,4.0,18.0,1,0,0,0,1,9,0,0,1,0,0,0
266.43,3.8,5436,1,361.0,26.0,0,1899,1,1,4,341,47,25,2.0,13.0,0,0,0,0,5,3,0,0,1,0,0,0
34.62,3.2,505,6,344.0,1.0,3,741,1,1,1,4990,667,321,0.0,13.0,0,0,1,1,3,0,0,0,0,0,0,0
127.64,3.7,2783,3,523.0,1.0,1,960,0,1,5,2286,39,25,0.0,14.0,1,1,0,1,1,1,1,0,0,1,0,0
244.77,4.8,3616,4,732.0,15.230456852791878,0,2139,0,1,2,3205,442,170,2.0,10.0,0,0,0,1,3,0,1,0,0,0,1,0
225.2,4.0,1652,4,545.0,2.0,0,2821,1,0,3,3003,318,211,5.0,10.0,1,0,0,0,9,7,0,0,0,0,1,0
91.56,5.0,732,3,1084.0,1.0,2,1195,1,1,5,1511,148,94,2.0,26.0,0,0,0,0,1,9,0,0,0,1,0,0
160.33,4.8,1071,7,350.0,8.0,0,1879,1,1,4,4340,358,183,1.0,22.0,0,1,0,0,0,0,0,0,0,0,1,0
78.0,3.4,1620,3,656.0,1.0,0,1672,1,0,3,368,23,27,0.0,6.0,1,1,0,1,1,7,0,0,0,0,0,1
159.91,2.8,2941,3,503.0,27.0,0,273,1,1,2,4116,254,72,1.0,3.0,0,1,0,0,2,5,0,0,0,0,0,1
140.21,3.3,876,3,253.0,15.0,1,3682,1,1,1,3870,235,255,0.0,12.0,0,0,0,1,7,3,1,0,0,1,0,0
130.39,4.8,93,7,785.0,38.0,0,1636,1,1,1,320,12,2,4.0,26.0,0,0,0,0,8,2,0,0,0,0,1,0
192.58,2.9,0,3,20.0,35.0,1,5,0,0,3,984,32,14,0.0,11.988333333333333,0,0,0,1,2,9,1,1,0,0,0,0
133.12,5.0,6880,7,785.0,1.0,0,1668,1,1,1,1067,20,59,2.0,32.0,1,0,0,0,6,9,0,1,0,0,0,0
91.89,4.7,3594,6,20.0,27.0,0,2291,1,1,2,758,109,36,1.0,0.0,0,0,0,0,2,9,0,0,0,0,0,0
49.38,4.1,0,5,477.0,3.0,2,1405,1,0,1,756,66,57,0.0,12.0,0,1,0,1,8,2,1,0,1,0,0,0
147.32,4.4,349,7,781.0,15.230456852791878,0,1690,0,0,2,1589,171,113,1.0,18.0,0,0,0,1,0,3,0,0,1,0,0,0
5.0,3.8,1692,2,316.0,10.0,0,1565,0,0,2,3812,104,186,0.0,3.0,0,0,1,1,5,4,0,0,0,0,1,0
